"id","name_vi","name_en","category","province_en","status","area_ha","geometry_type","part_count","source_url"
"osm_way_627990023","Khu Công Nghiệp Đình Vũ","Dinh Vu Industrial Area","industrial_park","Hai Phong","operational",1051.15237895895,"polygon",2,"https://www.openstreetmap.org/way/627990023"
"osm_way_597913808","Khu công nghiệp Đồ Sơn",NA,"industrial_park","Hai Phong","operational",148.532196168549,"polygon",1,"https://www.openstreetmap.org/way/597913808"
"osm_way_1328293937","Khu công nghiệp Kỹ thuật cao An Phát",NA,"industrial_park","Hai Phong","operational",48.3232874216952,"polygon",1,"https://www.openstreetmap.org/way/1328293937"
"osm_way_1328293911","Khu công nghiệp Lai Cách - Cao An",NA,"industrial_park","Hai Phong","operational",96.8475926111428,"polygon",1,"https://www.openstreetmap.org/way/1328293911"
"osm_way_733047147","Khu công nghiệp Lai Vu",NA,"industrial_park","Hai Phong","operational",186.48317468127,"polygon",1,"https://www.openstreetmap.org/way/733047147"
"osm_way_631036815","Khu công nghiệp Nam Cầu Kiền",NA,"industrial_park","Hai Phong","operational",156.829150753145,"polygon",1,"https://www.openstreetmap.org/way/631036815"
"osm_way_1157356620","Khu công nghiệp Nam Sách",NA,"industrial_park","Hai Phong","operational",61.6396100570036,"polygon",1,"https://www.openstreetmap.org/way/1157356620"
"osm_way_241201293","Khu công nghiệp Nhật Bản - Hải Phòng",NA,"industrial_park","Hai Phong","operational",153.759729015863,"polygon",1,"https://www.openstreetmap.org/way/241201293"
"osm_way_597885883","Khu công nghiệp Phúc Điền",NA,"industrial_park","Hai Phong","operational",78.2288610768062,"polygon",1,"https://www.openstreetmap.org/way/597885883"
"osm_way_597911424","Khu công nghiệp Tân Trường",NA,"industrial_park","Hai Phong","operational",188.411179939678,"polygon",1,"https://www.openstreetmap.org/way/597911424"
"osm_way_1167614580","Khu công nghiệp Tiên Lãng",NA,"industrial_park","Hai Phong","operational",34.556397582592,"polygon",1,"https://www.openstreetmap.org/way/1167614580"
"osm_way_654588622","Khu công nghiệp Tràng Duệ",NA,"industrial_park","Hai Phong","operational",327.36269094557,"polygon",1,"https://www.openstreetmap.org/way/654588622"
"osm_way_631139841","Khu công nghiệp VSIP",NA,"industrial_park","Hai Phong","operational",322.844287294398,"polygon",1,"https://www.openstreetmap.org/way/631139841"
"osm_way_1157356622","Khu công nghiệp VSIP Hải Dương",NA,"industrial_park","Hai Phong","operational",146.84364865415,"polygon",1,"https://www.openstreetmap.org/way/1157356622"
"osm_way_28475345","Cụm CN Thị Trấn Như Quỳnh",NA,"industrial_cluster","Hung Yen","operational",53.5146408747824,"polygon",1,"https://www.openstreetmap.org/way/28475345"
"osm_way_1486475002","Cụm công nghiệp Phạm Ngũ Lão - Nghĩa Dân",NA,"industrial_cluster","Hung Yen","under_construction",76.9914473210726,"polygon",1,"https://www.openstreetmap.org/way/1486475002"
"osm_relation_20298135","Cụm công nghiệp Quảng Lãng - Đặng Lễ",NA,"industrial_cluster","Hung Yen","under_construction",70.5589038477,"polygon",1,"https://www.openstreetmap.org/relation/20298135"
"osm_way_916474171","Khu công nghiệp Cầu Nghìn",NA,"industrial_park","Hung Yen","operational",66.6283561263979,"polygon",1,"https://www.openstreetmap.org/way/916474171"
"osm_way_1308939939","Khu công nghiệp Dệt may Phố Nối",NA,"industrial_park","Hung Yen","operational",97.6031548101581,"polygon",2,"https://www.openstreetmap.org/way/1308939939"
"osm_way_484379376","Khu công nghiệp Gia Lễ",NA,"industrial_park","Hung Yen","operational",78.4389473819726,"polygon",1,"https://www.openstreetmap.org/way/484379376"
"osm_way_598142077","Khu công nghiệp Minh Đức","Minh Duc Industrial Zone","industrial_park","Hung Yen","operational",205.548302531287,"polygon",1,"https://www.openstreetmap.org/way/598142077"
"osm_way_1308941469","Khu công nghiệp Minh Quang",NA,"industrial_park","Hung Yen","operational",143.97037063223,"polygon",1,"https://www.openstreetmap.org/way/1308941469"
"osm_way_629896123","Khu công nghiệp Nguyễn Đức Cảnh",NA,"industrial_park","Hung Yen","operational",88.3229294218324,"polygon",1,"https://www.openstreetmap.org/way/629896123"
"osm_way_595840992","Khu công nghiệp Phố Nối A",NA,"industrial_park","Hung Yen","operational",805.136088189159,"polygon",2,"https://www.openstreetmap.org/way/595840992"
"osm_way_597913405","Khu công nghiệp Phúc Khánh",NA,"industrial_park","Hung Yen","operational",123.447097128005,"polygon",1,"https://www.openstreetmap.org/way/597913405"
"osm_way_1299254693","Khu công nghiệp Sạch Hưng Yên",NA,"industrial_park","Hung Yen","operational",134.803586775682,"polygon",1,"https://www.openstreetmap.org/way/1299254693"
"osm_way_1546662971","Khu công nghiệp số 03",NA,"industrial_park","Hung Yen","operational",154.165724088232,"polygon",1,"https://www.openstreetmap.org/way/1546662971"
"osm_relation_21176401","Khu công nghiệp số 05",NA,"industrial_park","Hung Yen","operational",189.681099466972,"polygon",1,"https://www.openstreetmap.org/relation/21176401"
"osm_way_1183605045","Khu công nghiệp Sông Trà",NA,"industrial_park","Hung Yen","operational",97.342406257603,"polygon",1,"https://www.openstreetmap.org/way/1183605045"
"osm_way_1284411572","Khu công nghiệp Tân Quang - Như Quỳnh",NA,"industrial_park","Hung Yen","operational",65.6368189567385,"polygon",1,"https://www.openstreetmap.org/way/1284411572"
"osm_way_633668122","Khu công nghiệp Thăng Long II",NA,"industrial_park","Hung Yen","operational",351.23993388432,"polygon",1,"https://www.openstreetmap.org/way/633668122"
"osm_way_638509092","Khu công nghiệp Tiền Hải",NA,"industrial_park","Hung Yen","operational",221.773094440885,"polygon",1,"https://www.openstreetmap.org/way/638509092"
"osm_way_1429890056","Khu công nghiệp Văn Giang -giai đoạn 1",NA,"industrial_park","Hung Yen","operational",296.360622666927,"polygon",4,"https://www.openstreetmap.org/way/1429890056"
"osm_way_1308939951","Khu công nghiệp Yên Mỹ",NA,"industrial_park","Hung Yen","operational",164.878015181595,"polygon",1,"https://www.openstreetmap.org/way/1308939951"
"osm_way_736768941","Khu công nghiệp Yên Mỹ II",NA,"industrial_park","Hung Yen","operational",102.780332315724,"polygon",1,"https://www.openstreetmap.org/way/736768941"
"osm_way_629975099","Cụm CN An Xá",NA,"industrial_cluster","Ninh Binh","operational",61.0738725698154,"polygon",1,"https://www.openstreetmap.org/way/629975099"
"osm_way_1453078396","Cụm công nghiệp Bình Lục",NA,"industrial_cluster","Ninh Binh","operational",24.6478987450535,"polygon",1,"https://www.openstreetmap.org/way/1453078396"
"osm_way_1430454696","Cụm công nghiệp Trực Tuấn",NA,"industrial_cluster","Ninh Binh","operational",76.6871654935591,"polygon",1,"https://www.openstreetmap.org/way/1430454696"
"osm_way_337216625","Khu công nghiệp Bảo Minh","Bao Minh Industrial Park","industrial_park","Ninh Binh","operational",151.560344682949,"polygon",1,"https://www.openstreetmap.org/way/337216625"
"osm_way_1292143993","Khu Công Nghiệp dệt may Rạng Đông","Rang Dong Textile Industrial Park","industrial_park","Ninh Binh","operational",440.212570240374,"polygon",1,"https://www.openstreetmap.org/way/1292143993"
"osm_way_597852036","Khu công nghiệp Đồng Văn I","Dong Van I Industrial Area","industrial_park","Ninh Binh","operational",162.522820715316,"polygon",1,"https://www.openstreetmap.org/way/597852036"
"osm_way_1299444252","Khu công nghiệp Đồng Văn I mở rộng","Dong Van I Industrial Park (extended)","industrial_park","Ninh Binh","operational",93.0671529903297,"polygon",1,"https://www.openstreetmap.org/way/1299444252"
"osm_way_1184963865","Khu công nghiệp Đồng Văn II","Dong Van II Industrial Area","industrial_park","Ninh Binh","operational",355.149937422455,"polygon",2,"https://www.openstreetmap.org/way/1184963865"
"osm_way_1184923978","Khu công nghiệp Đồng Văn III","Dong Van III Industrial Area","industrial_park","Ninh Binh","operational",103.492927922721,"polygon",1,"https://www.openstreetmap.org/way/1184923978"
"osm_way_1337945101","Khu công nghiệp Đồng Văn IV",NA,"industrial_park","Ninh Binh","operational",293.281447035338,"polygon",1,"https://www.openstreetmap.org/way/1337945101"
"osm_way_641567443","Khu công nghiệp Gián Khẩu","Gian Khau Industrial Park","industrial_park","Ninh Binh","operational",178.487198774454,"polygon",1,"https://www.openstreetmap.org/way/641567443"
"osm_way_746547580","Khu Công Nghiệp Hải Hậu",NA,"industrial_park","Ninh Binh","operational",28.3498144577077,"polygon",2,"https://www.openstreetmap.org/way/746547580"
"osm_way_1184923891","Khu công nghiệp hỗ trợ Đồng Văn III","Dong Van III Supporting Industrial Park","industrial_park","Ninh Binh","operational",50.7387776707741,"polygon",2,"https://www.openstreetmap.org/way/1184923891"
"osm_way_671534841","Khu công nghiệp Hòa Mạc",NA,"industrial_park","Ninh Binh","operational",126.246413107054,"polygon",1,"https://www.openstreetmap.org/way/671534841"
"osm_way_280678043","Khu công nghiệp Hoà Xá",NA,"industrial_park","Ninh Binh","operational",292.929751953972,"polygon",1,"https://www.openstreetmap.org/way/280678043"
"osm_way_720018478","Khu công nghiệp Khánh Cư",NA,"industrial_park","Ninh Binh","operational",52.2067627425355,"polygon",1,"https://www.openstreetmap.org/way/720018478"
"osm_way_514641127","Khu công nghiệp Khánh Phú",NA,"industrial_park","Ninh Binh","operational",349.861623093105,"polygon",1,"https://www.openstreetmap.org/way/514641127"
"osm_way_1420859964","Khu Công nghiệp Kim Bảng I tỉnh Hà Nam",NA,"industrial_park","Ninh Binh","operational",226.889826186489,"polygon",1,"https://www.openstreetmap.org/way/1420859964"
"osm_way_1092767652","Khu công nghiệp Phúc Sơn","Phuc Son Industrial area","industrial_park","Ninh Binh","operational",103.286965716884,"polygon",3,"https://www.openstreetmap.org/way/1092767652"
"osm_way_1345180985","Khu Công Nghiệp Thái Hà","Thai Ha Industrial area","industrial_park","Ninh Binh","operational",157.297196907449,"polygon",1,"https://www.openstreetmap.org/way/1345180985"
"osm_way_715162954","Khu công nghiệp Thanh Liêm",NA,"industrial_park","Ninh Binh","operational",243.516501559245,"polygon",1,"https://www.openstreetmap.org/way/715162954"
"osm_way_734767762","My Trung Industrial park",NA,"industrial_park","Ninh Binh","operational",6.41845082406494,"polygon",1,"https://www.openstreetmap.org/way/734767762"
"osm_way_598122602","Khu công nghiệp Bỉm Sơn - khu A","Bim Son Industrial Zone (A)","industrial_park","Thanh Hoa","operational",29.8704516230658,"polygon",1,"https://www.openstreetmap.org/way/598122602"
"osm_way_641548815","Khu công nghiệp Bỉm Sơn - khu B",NA,"industrial_park","Thanh Hoa","operational",67.6455808083262,"polygon",1,"https://www.openstreetmap.org/way/641548815"
"osm_way_1253667259","Khu công nghiệp Bỉm Sơn A",NA,"industrial_park","Thanh Hoa","operational",218.492722673461,"polygon",1,"https://www.openstreetmap.org/way/1253667259"
"osm_way_628789947","Khu công nghiệp Lễ Môn",NA,"industrial_park","Thanh Hoa","operational",89.4817622000479,"polygon",1,"https://www.openstreetmap.org/way/628789947"
"osm_way_628548211","Khu công nghiệp Tây Bắc Ga",NA,"industrial_park","Thanh Hoa","operational",131.321054796735,"polygon",1,"https://www.openstreetmap.org/way/628548211"
"osm_way_1183836665","Khu CN VSIP Nghệ An","VSIP Nghe An Industrial Park","industrial_park","Nghe An","operational",594.54634625895,"polygon",4,"https://www.openstreetmap.org/way/1183836665"
"osm_way_1183634222","Khu công nghiệp Bắc Vinh",NA,"industrial_park","Nghe An","operational",53.6027820261137,"polygon",1,"https://www.openstreetmap.org/way/1183634222"
"osm_way_631370043","Khu công nghiệp Nam Cẩm",NA,"industrial_park","Nghe An","operational",252.174422871978,"polygon",3,"https://www.openstreetmap.org/way/631370043"
"osm_way_1332615755","Cụm công nghiệp Đức Thọ",NA,"industrial_cluster","Ha Tinh","operational",18.4253754157177,"polygon",1,"https://www.openstreetmap.org/way/1332615755"
"osm_way_693909458","Khu công nghiệp Bắc Đồng Hới","Dong Hoi North Industrial Park","industrial_park","Quang Tri","operational",139.860585486921,"polygon",2,"https://www.openstreetmap.org/way/693909458"
"osm_way_631311066","Khu công nghiệp Cảng biển Hòn La",NA,"industrial_park","Quang Tri","operational",60.3601781593431,"polygon",1,"https://www.openstreetmap.org/way/631311066"
"osm_way_626442151","Khu công nghiệp Nam Đông Hà",NA,"industrial_park","Quang Tri","operational",97.1968740671071,"polygon",1,"https://www.openstreetmap.org/way/626442151"
"osm_way_693909486","Khu công nghiệp Tây Bắc Đồng Hới","Northwest Dong Hoi Industrial Park","industrial_park","Quang Tri","operational",54.7603615778004,"polygon",1,"https://www.openstreetmap.org/way/693909486"
"osm_way_1219978043","Khu Công Nghiệp Tây Bắc Quán Hàu","Quan Hau Industrial park","industrial_park","Quang Tri","operational",141.031969449913,"polygon",2,"https://www.openstreetmap.org/way/1219978043"
"osm_way_1434553935","Khu công nghiệp Phong Điền","Phong Dien Industrial Park","industrial_park","Hue","operational",663.180948309311,"polygon",1,"https://www.openstreetmap.org/way/1434553935"
"osm_way_626402291","Khu công nghiệp Phú Bài",NA,"industrial_park","Hue","operational",194.083319852429,"polygon",1,"https://www.openstreetmap.org/way/626402291"
"osm_relation_17576915","Khu Công nghệ Cao - Cảng Sông Hàn",NA,"hi_tech_park","Da Nang","unknown",NA,"point",1,"https://www.openstreetmap.org/relation/17576915"
"osm_way_583371364","Khu công nghệ cao Đà Nẵng","Da Nang Hi-tech Park","hi_tech_park","Da Nang","operational",547.385868719753,"polygon",1,"https://www.openstreetmap.org/way/583371364"
"osm_way_1448102552","Cụm công nghiệp Hà Lam - Chợ Được",NA,"industrial_cluster","Da Nang","operational",74.6884000054955,"polygon",1,"https://www.openstreetmap.org/way/1448102552"
"osm_way_531448670","Cụm Công nghiệp Thương Tín",NA,"industrial_cluster","Da Nang","operational",31.4173890379691,"polygon",1,"https://www.openstreetmap.org/way/531448670"
"osm_way_118609254","Danang Industrial Park",NA,"industrial_park","Da Nang","operational",13.2982682733135,"polygon",2,"https://www.openstreetmap.org/way/118609254"
"osm_way_591511627","Khu Công Nghiệp - Hậu Cần Cảng Tam Hiệp",NA,"industrial_park","Da Nang","operational",123.73774079567,"polygon",1,"https://www.openstreetmap.org/way/591511627"
"osm_way_584942874","Khu công nghiệp Điện Nam – Điện Ngọc",NA,"industrial_park","Da Nang","operational",312.73130579908,"polygon",1,"https://www.openstreetmap.org/way/584942874"
"osm_way_1448108749","Khu công nghiệp Đông Quế Sơn",NA,"industrial_park","Da Nang","operational",95.2759035408494,"polygon",1,"https://www.openstreetmap.org/way/1448108749"
"osm_way_586970040","Khu Công nghiệp Hoà Cầm",NA,"industrial_park","Da Nang","operational",117.922172216221,"polygon",1,"https://www.openstreetmap.org/way/586970040"
"osm_relation_16032278","Khu công nghiệp Hòa Khánh","Hoa Khanh Industrial Area","industrial_park","Da Nang","operational",498.529519870173,"polygon",1,"https://www.openstreetmap.org/relation/16032278"
"osm_way_1218998231","Khu công nghiệp Liên Chiểu","Lien Chieu Industrial Zone","industrial_park","Da Nang","operational",137.934502965317,"polygon",1,"https://www.openstreetmap.org/way/1218998231"
"osm_way_559966611","Khu công nghiệp may",NA,"industrial_park","Da Nang","operational",2.59612531257707,"polygon",1,"https://www.openstreetmap.org/way/559966611"
"osm_way_586350686","Khu công nghiệp Tam Thăng",NA,"industrial_park","Da Nang","operational",150.534490372894,"polygon",1,"https://www.openstreetmap.org/way/586350686"
"osm_way_521222160","Khu công nghiệp Tịnh Phong",NA,"industrial_park","Quang Ngai","operational",131.479116153268,"polygon",1,"https://www.openstreetmap.org/way/521222160"
"osm_way_241066566","Cụm Công nghiệp Phú An",NA,"industrial_cluster","Gia Lai","operational",25.1996984918915,"polygon",1,"https://www.openstreetmap.org/way/241066566"
"osm_way_1311569468","Khu công nghiệp Becamex Bình Định","Becamex Binh Dinh Industrial Park","industrial_park","Gia Lai","operational",350.170616802296,"polygon",1,"https://www.openstreetmap.org/way/1311569468"
"osm_way_194451948","Khu công nghiệp Nhơn Bình",NA,"industrial_park","Gia Lai","operational",29.7198086685328,"polygon",1,"https://www.openstreetmap.org/way/194451948"
"osm_way_208546620","Khu công nghiệp Nhơn Hòa",NA,"industrial_park","Gia Lai","operational",264.499158940944,"polygon",1,"https://www.openstreetmap.org/way/208546620"
"osm_way_1422861577","Khu công nghiệp Nhơn Hội A",NA,"industrial_park","Gia Lai","operational",393.109866802017,"polygon",1,"https://www.openstreetmap.org/way/1422861577"
"osm_way_163784975","Cụm Công Nghiệp Diên Phú",NA,"industrial_cluster","Khanh Hoa","operational",30.9847485209289,"polygon",1,"https://www.openstreetmap.org/way/163784975"
"osm_way_1418295423","Cụm công nghiệp Sông Cầu",NA,"industrial_cluster","Khanh Hoa","operational",38.3724038420128,"polygon",1,"https://www.openstreetmap.org/way/1418295423"
"osm_way_1418823242","Cụm công nghiệp Tháp Chàm",NA,"industrial_cluster","Khanh Hoa","operational",18.3913161069812,"polygon",1,"https://www.openstreetmap.org/way/1418823242"
"osm_way_1415427006","Cụm công nghiệp Trảng É",NA,"industrial_cluster","Khanh Hoa","operational",54.8164746616036,"polygon",1,"https://www.openstreetmap.org/way/1415427006"
"osm_way_475148361","Khu công nghiệp Suối Dầu",NA,"industrial_park","Khanh Hoa","operational",140.122798731228,"polygon",1,"https://www.openstreetmap.org/way/475148361"
"osm_way_925999757","Khu công nghiệp Thành Hải",NA,"industrial_park","Khanh Hoa","operational",83.6077612938748,"polygon",1,"https://www.openstreetmap.org/way/925999757"
"osm_way_627214209","Cụm công nghiệp Hòa An",NA,"industrial_cluster","Dak Lak","operational",6.86411475554258,"polygon",1,"https://www.openstreetmap.org/way/627214209"
"osm_way_243203797","Cụm công nghiệp Tân An",NA,"industrial_cluster","Dak Lak","operational",109.952882521018,"polygon",1,"https://www.openstreetmap.org/way/243203797"
"osm_way_693435724","Khu công nghiệp An Phú",NA,"industrial_park","Dak Lak","operational",62.3818932307774,"polygon",1,"https://www.openstreetmap.org/way/693435724"
"osm_way_642935041","Khu công nghiệp Đông Bắc Sông Cầu",NA,"industrial_park","Dak Lak","operational",110.87452290116,"polygon",1,"https://www.openstreetmap.org/way/642935041"
"osm_way_643165759","Khu công nghiệp Hòa Hiệp",NA,"industrial_park","Dak Lak","operational",102.214532585154,"polygon",1,"https://www.openstreetmap.org/way/643165759"
"osm_way_182822939","Khu công nghiệp Hòa Phú",NA,"industrial_park","Dak Lak","operational",149.921362357982,"polygon",1,"https://www.openstreetmap.org/way/182822939"
"osm_way_1462736597","Cụm công nghiệp Đông Hà",NA,"industrial_cluster","Lam Dong","operational",106.362223685469,"polygon",1,"https://www.openstreetmap.org/way/1462736597"
"osm_way_1462737710","Cụm Công Nghiệp Nam Hà",NA,"industrial_cluster","Lam Dong","operational",120.614623872425,"polygon",1,"https://www.openstreetmap.org/way/1462737710"
"osm_way_1462740195","Cụm công nghiệp Nam Hà II",NA,"industrial_cluster","Lam Dong","operational",115.521510037519,"polygon",1,"https://www.openstreetmap.org/way/1462740195"
"osm_way_666647368","Cụm Công nghiệp Thắng Hải",NA,"industrial_cluster","Lam Dong","operational",48.7008763705655,"polygon",1,"https://www.openstreetmap.org/way/666647368"
"osm_way_924401530","Khu công nghiệp Hàm Kiệm I",NA,"industrial_park","Lam Dong","operational",588.504210703501,"polygon",1,"https://www.openstreetmap.org/way/924401530"
"osm_way_729008638","Khu công nghiệp Lộc Sơn",NA,"industrial_park","Lam Dong","operational",179.384846657232,"polygon",1,"https://www.openstreetmap.org/way/729008638"
"osm_way_633510473","Khu công nghiệp Phan Thiết",NA,"industrial_park","Lam Dong","operational",113.657359468632,"polygon",1,"https://www.openstreetmap.org/way/633510473"
"osm_way_729019544","Khu công nghiệp Phú Hội",NA,"industrial_park","Lam Dong","operational",86.4958731555079,"polygon",1,"https://www.openstreetmap.org/way/729019544"
"osm_way_182515009","Khu công nghiệp Tâm Thắng",NA,"industrial_park","Lam Dong","operational",199.135374521329,"polygon",1,"https://www.openstreetmap.org/way/182515009"
"osm_way_1074421163","Cụm Công nghiệp Phú Cường",NA,"industrial_cluster","Dong Nai","operational",44.3765071247253,"polygon",1,"https://www.openstreetmap.org/way/1074421163"
"osm_way_762471603","Cụm công nghiệp Phú Thạnh - Vĩnh Thanh",NA,"industrial_cluster","Dong Nai","operational",85.6691536397459,"polygon",1,"https://www.openstreetmap.org/way/762471603"
"osm_way_1016187111","Cụm Công nghiệp Thạnh Phú - Thiện Tân",NA,"industrial_cluster","Dong Nai","operational",92.3042645277648,"polygon",1,"https://www.openstreetmap.org/way/1016187111"
"osm_node_12535607272","Amata City Long Thanh Industrial Park",NA,"industrial_park","Dong Nai","unknown",NA,"point",1,"https://www.openstreetmap.org/node/12535607272"
"osm_way_597919509","Chon Thanh I Industrial Zone",NA,"industrial_park","Dong Nai","operational",246.3112455081,"polygon",1,"https://www.openstreetmap.org/way/597919509"
"osm_way_583464295","Khu công nghiệp Amata",NA,"industrial_park","Dong Nai","operational",600.115633141731,"polygon",2,"https://www.openstreetmap.org/way/583464295"
"osm_way_1462512216","Khu công nghiệp Bắc Đồng Phú",NA,"industrial_park","Dong Nai","operational",167.104648930229,"polygon",1,"https://www.openstreetmap.org/way/1462512216"
"osm_way_1462513965","Khu công nghiệp Bắc Đồng Phú Khu B",NA,"industrial_park","Dong Nai","operational",408.119972695921,"polygon",1,"https://www.openstreetmap.org/way/1462513965"
"osm_way_321136900","Khu công nghiệp Bàu Xéo","Bau Xeo Industrial Park","industrial_park","Dong Nai","operational",524.032669344876,"polygon",1,"https://www.openstreetmap.org/way/321136900"
"osm_way_1461706252","Khu công nghiệp Becamex",NA,"industrial_park","Dong Nai","operational",780.566391598354,"polygon",1,"https://www.openstreetmap.org/way/1461706252"
"osm_way_790558235","Khu công nghiệp Becamex Bình Phước",NA,"industrial_park","Dong Nai","operational",403.786751621744,"polygon",1,"https://www.openstreetmap.org/way/790558235"
"osm_way_568387663","Khu công nghiệp Biên Hòa 1",NA,"industrial_park","Dong Nai","operational",296.929568335088,"polygon",1,"https://www.openstreetmap.org/way/568387663"
"osm_way_306132369","Khu công nghiệp Biên Hòa 2",NA,"industrial_park","Dong Nai","operational",400.371465406753,"polygon",1,"https://www.openstreetmap.org/way/306132369"
"osm_way_1465014906","Khu công nghiệp Công nghệ cao Long Thành",NA,"industrial_park","Dong Nai","operational",210.35501196568,"polygon",1,"https://www.openstreetmap.org/way/1465014906"
"osm_way_631548585","Khu công nghiệp Dầu Giây","Dau Giay Industrial Zone","industrial_park","Dong Nai","operational",332.325672872613,"polygon",1,"https://www.openstreetmap.org/way/631548585"
"osm_way_1376626461","Khu công nghiệp Định Quán","Dinh Quan Industrial Zone","industrial_park","Dong Nai","operational",57.4882447564121,"polygon",1,"https://www.openstreetmap.org/way/1376626461"
"osm_way_597920108","Khu công nghiệp Đồng Xoài I",NA,"industrial_park","Dong Nai","operational",176.214868507711,"polygon",1,"https://www.openstreetmap.org/way/597920108"
"osm_way_1462771156","Khu công nghiệp Đồng Xoài II",NA,"industrial_park","Dong Nai","operational",69.5181484684958,"polygon",1,"https://www.openstreetmap.org/way/1462771156"
"osm_way_1462511195","Khu công nghiệp Đồng Xoài III",NA,"industrial_park","Dong Nai","operational",296.350878457983,"polygon",1,"https://www.openstreetmap.org/way/1462511195"
"osm_way_793350526","Khu công nghiệp Giang Điền",NA,"industrial_park","Dong Nai","operational",460.139811301202,"polygon",1,"https://www.openstreetmap.org/way/793350526"
"osm_way_1225327680","Khu công nghiệp Hố Nai 3","Ho Nai Industrial Zone","industrial_park","Dong Nai","operational",381.166836588637,"polygon",1,"https://www.openstreetmap.org/way/1225327680"
"osm_way_322590398","Khu công nghiệp Lộc An - Bình Sơn",NA,"industrial_park","Dong Nai","operational",519.624302682962,"polygon",1,"https://www.openstreetmap.org/way/322590398"
"osm_way_882356440","Khu công nghiệp Long Đức",NA,"industrial_park","Dong Nai","operational",461.529965589282,"polygon",1,"https://www.openstreetmap.org/way/882356440"
"osm_way_714064293","Khu công nghiệp Long Khánh",NA,"industrial_park","Dong Nai","operational",246.487445597756,"polygon",1,"https://www.openstreetmap.org/way/714064293"
"osm_way_718462141","Khu công nghiệp Long Thành","Long Thanh Industrial Zone","industrial_park","Dong Nai","operational",441.340235368771,"polygon",1,"https://www.openstreetmap.org/way/718462141"
"osm_way_583464298","Khu công nghiệp Loteco",NA,"industrial_park","Dong Nai","operational",99.4936984412006,"polygon",1,"https://www.openstreetmap.org/way/583464298"
"osm_way_366493800","Khu công nghiệp Nhơn Trạch",NA,"industrial_park","Dong Nai","operational",2525.67828207646,"polygon",1,"https://www.openstreetmap.org/way/366493800"
"osm_way_1222385074","Khu công nghiệp Sông Mây",NA,"industrial_park","Dong Nai","operational",193.044924070552,"polygon",1,"https://www.openstreetmap.org/way/1222385074"
"osm_way_1178756648","Khu công nghiệp Tam Phước",NA,"industrial_park","Dong Nai","operational",302.497521055269,"polygon",1,"https://www.openstreetmap.org/way/1178756648"
"osm_way_924383400","Khu công nghiệp Xuân Lộc",NA,"industrial_park","Dong Nai","operational",73.6613460616306,"polygon",1,"https://www.openstreetmap.org/way/924383400"
"osm_way_327898250","Khu chế xuất Linh Trung I","Linh Trung I Export Processing Zone","export_processing_zone","Ho Chi Minh City","operational",132.705993457313,"polygon",1,"https://www.openstreetmap.org/way/327898250"
"osm_way_1053215663","Khu chế xuất Linh Trung II",NA,"export_processing_zone","Ho Chi Minh City","operational",61.7471901605079,"polygon",1,"https://www.openstreetmap.org/way/1053215663"
"osm_relation_17540366","Khu chế xuất Linh Trung II - Long Trường - Khu du lịch BCR",NA,"export_processing_zone","Ho Chi Minh City","unknown",NA,"point",1,"https://www.openstreetmap.org/relation/17540366"
"osm_way_377269911","Khu chế xuất Tân Thuận",NA,"export_processing_zone","Ho Chi Minh City","operational",242.337727642706,"polygon",1,"https://www.openstreetmap.org/way/377269911"
"osm_relation_6289815","Khu công nghệ cao Thành phố Hồ Chí Minh","Saigon Hi-Tech Park","hi_tech_park","Ho Chi Minh City","operational",926.931489071412,"polygon",1,"https://www.openstreetmap.org/relation/6289815"
"osm_node_4173032595","Khu công nghệ cao Việt - Sing",NA,"hi_tech_park","Ho Chi Minh City","unknown",NA,"point",1,"https://www.openstreetmap.org/node/4173032595"
"osm_way_270876378","Cụm CN-TTCN Hắc Dịch",NA,"industrial_cluster","Ho Chi Minh City","operational",34.3261571745224,"polygon",1,"https://www.openstreetmap.org/way/270876378"
"osm_way_271395222","Cụm CN-TTCN Tóc Tiên 8",NA,"industrial_cluster","Ho Chi Minh City","operational",14.988621093885,"polygon",1,"https://www.openstreetmap.org/way/271395222"
"osm_way_277999908","Cụm Công nghiệp Khí Thấp Áp",NA,"industrial_cluster","Ho Chi Minh City","operational",29.6805595789452,"polygon",1,"https://www.openstreetmap.org/way/277999908"
"osm_way_533312484","Cụm công nghiệp Phong Phú",NA,"industrial_cluster","Ho Chi Minh City","operational",17.2652941461434,"polygon",1,"https://www.openstreetmap.org/way/533312484"
"osm_way_1338782176","Cụm công nghiệp Phước Tân",NA,"industrial_cluster","Ho Chi Minh City","operational",53.7807797999528,"polygon",1,"https://www.openstreetmap.org/way/1338782176"
"osm_node_12672413691","Cụm Công Nghiệp Tân Thành",NA,"industrial_cluster","Ho Chi Minh City","unknown",NA,"point",1,"https://www.openstreetmap.org/node/12672413691"
"osm_way_516578020","Khu công nghiệp An Hạ",NA,"industrial_park","Ho Chi Minh City","operational",113.230103927807,"polygon",1,"https://www.openstreetmap.org/way/516578020"
"osm_way_790548272","Khu công nghiệp Bàu Bàng","Bau Bang Industrial Zone","industrial_park","Ho Chi Minh City","operational",2586.44563816028,"polygon",1,"https://www.openstreetmap.org/way/790548272"
"osm_way_503373077","Khu Công nghiệp Bình Chiểu",NA,"industrial_park","Ho Chi Minh City","operational",28.669181907364,"polygon",1,"https://www.openstreetmap.org/way/503373077"
